transaction_id,customer_id,transaction_date,amount,transaction_type,payment_method,payment_status,failure_reason,customer_age,customer_tenure_years,previous_successful_payments,previous_failed_payments,customer_lifetime_value,subscription_status,cart_value,time_since_failure_hours,recovery_attempts,contact_allowed,revenue_at_risk,predicted_probability,predicted_probability_percentage,recommended_action,simulated_recovered,simulated_recovered_revenue,action_success_probability
T023733,C12980,2026-01-13 16:38:32.227496,668.52,subscription,Wallet,failed,card_expired,32,2.46,6,1,7506.33,renewal_failed,0.0,23,2,True,668.52,0.26584845333520785,26.584845333520786,ESCALATE,False,0.0,0.05950907200112471
T007360,C11595,2026-01-13 16:48:32.227496,2084.02,payment,Debit Card,failed,limit_exceeded,46,2.33,12,0,30485.11,not_applicable,0.0,12,3,True,2084.02,0.5380043391644617,53.80043391644617,ESCALATE,False,0.0,0.172802603498677
T027608,C15642,2026-01-13 16:57:32.227496,546.21,payment,Credit Card,failed,network_error,49,1.36,5,2,7876.73,not_applicable,0.0,19,2,True,546.21,0.4722806866870932,47.22806866870932,ALTERNATIVE_PAYMENT,False,0.0,0.3486666523527385
T030590,C13848,2026-01-13 17:40:32.227496,2597.95,checkout,Debit Card,failed,insufficient_funds,58,2.98,7,1,20954.73,not_applicable,2789.83,49,1,True,2597.95,0.2401171164349649,24.01171164349649,ESCALATE,False,0.0,0.09407026986097893
T037735,C18890,2026-01-13 19:46:32.227496,4854.46,payment,Credit Card,abandoned,checkout_abandoned,21,1.18,6,3,9881.32,not_applicable,0.0,63,3,True,4854.46,0.2576838069006926,25.768380690069257,ESCALATE,False,0.0,0.004610284140415533
T006291,C14688,2026-01-13 21:42:32.227496,3646.33,payment,UPI,failed,authentication_failed,31,1.96,5,2,16516.64,not_applicable,0.0,37,0,True,3646.33,0.3262039278945083,32.62039278945083,ALTERNATIVE_PAYMENT,False,0.0,0.4098937314997829
T038429,C11612,2026-01-13 22:04:32.227496,3082.13,payment,Credit Card,failed,card_expired,36,4.46,20,1,64736.5,not_applicable,0.0,56,1,True,3082.13,0.6916629391104147,69.16629391104146,ALTERNATIVE_PAYMENT,True,3082.13,0.7070797921548938
T037789,C13106,2026-01-14 00:22:32.227496,3786.04,payment,Debit Card,failed,limit_exceeded,44,3.2,10,0,8290.38,not_applicable,0.0,2,0,True,3786.04,0.5246440296363741,52.46440296363741,ALTERNATIVE_PAYMENT,False,0.0,0.5984118281545554
T033386,C13007,2026-01-14 01:45:32.227496,654.74,payment,Credit Card,failed,network_error,43,0.56,3,1,5598.5,not_applicable,0.0,40,0,True,654.74,0.3710784146530688,37.107841465306876,ALTERNATIVE_PAYMENT,False,0.0,0.35252449392041535
T031822,C14116,2026-01-14 01:58:32.227496,535.37,payment,UPI,failed,bank_declined,29,1.7,14,1,31675.83,not_applicable,0.0,64,0,True,535.37,0.6123117764929047,61.23117764929047,ALTERNATIVE_PAYMENT,True,535.37,0.6816961876682595
T026618,C10653,2026-01-14 02:00:32.227496,1232.81,subscription,Net Banking,failed,limit_exceeded,39,3.82,8,4,16006.63,renewal_failed,0.0,6,0,True,1232.81,0.3831884717437874,38.31884717437874,ALTERNATIVE_PAYMENT,True,1232.81,0.46402904815659807
T023916,C14187,2026-01-14 02:01:32.227496,1354.88,payment,Credit Card,abandoned,checkout_abandoned,36,3.08,14,3,34870.9,not_applicable,0.0,62,2,True,1354.88,0.5570557716390196,55.705577163901964,ESCALATE,False,0.0,0.23423346298341177
T003486,C12887,2026-01-14 02:56:32.227496,571.11,payment,Credit Card,abandoned,checkout_abandoned,40,3.36,10,4,24808.37,not_applicable,0.0,67,0,True,571.11,0.412170348372065,41.2170348372065,ESCALATE,False,0.0,0.247302209023239
T000949,C14583,2026-01-14 03:06:32.227496,433.45,payment,Wallet,abandoned,checkout_abandoned,57,2.49,9,2,11894.7,not_applicable,0.0,39,0,True,433.45,0.43486411518501533,43.486411518501534,ESCALATE,False,0.0,0.2609184691110092
T020640,C11667,2026-01-14 04:39:32.227496,3488.72,payment,Debit Card,failed,bank_declined,24,3.11,5,0,15643.13,not_applicable,0.0,45,3,True,3488.72,0.44726665496011164,44.726665496011165,ESCALATE,False,0.0,0.11835999297606697
T044846,C18701,2026-01-14 05:05:32.227496,1553.69,payment,Wallet,abandoned,checkout_abandoned,57,3.74,15,0,16152.92,not_applicable,0.0,47,0,True,1553.69,0.6857940369520863,68.57940369520863,REMINDER,True,1553.69,0.6829249314092734
T035527,C14389,2026-01-14 05:41:32.227496,2881.95,payment,UPI,failed,card_expired,55,4.65,19,0,52849.81,not_applicable,0.0,4,1,True,2881.95,0.7625461347989742,76.25461347989742,ALTERNATIVE_PAYMENT,True,2881.95,0.7744188280590253
T022885,C15967,2026-01-14 06:48:32.227496,3214.0,payment,Net Banking,failed,network_error,53,3.91,13,1,50880.32,not_applicable,0.0,17,0,True,3214.0,0.782885889535406,78.28858895354061,RETRY,True,3214.0,0.8045973005818654
T019394,C14345,2026-01-14 08:01:32.227496,1593.91,checkout,UPI,abandoned,checkout_abandoned,43,1.6,8,1,19771.04,not_applicable,1878.96,39,2,True,1593.91,0.40602575219254744,40.602575219254746,ESCALATE,False,0.0,0.14361545131552844
T041225,C12926,2026-01-14 08:13:32.227496,2036.26,payment,Wallet,failed,insufficient_funds,32,0.83,7,0,11929.25,not_applicable,0.0,47,3,True,2036.26,0.23915270507031827,23.915270507031828,ESCALATE,False,0.0,0.0
T036726,C17635,2026-01-14 08:45:32.227496,1209.18,subscription,Debit Card,failed,authentication_failed,32,1.46,8,2,6461.74,renewal_failed,0.0,1,1,True,1209.18,0.4108301412846136,41.08301412846136,ALTERNATIVE_PAYMENT,True,1209.18,0.44028863422038295
T037348,C10396,2026-01-14 08:55:32.227496,923.58,checkout,Debit Card,failed,authentication_failed,53,4.55,15,1,34619.64,not_applicable,938.08,67,1,True,923.58,0.6400815498168152,64.00815498168151,ALTERNATIVE_PAYMENT,True,923.58,0.6580774723259744
T038334,C13310,2026-01-14 09:58:32.227496,2897.79,payment,Wallet,failed,network_error,57,0.15,6,2,23748.44,not_applicable,0.0,64,2,True,2897.79,0.3397371475404395,33.97371475404395,ALTERNATIVE_PAYMENT,True,2897.79,0.2227502901634175
T023385,C13374,2026-01-14 10:10:32.227496,1551.25,payment,Net Banking,failed,limit_exceeded,56,0.92,8,3,19187.12,not_applicable,0.0,69,0,True,1551.25,0.19991026118378313,19.991026118378315,ESCALATE,False,0.0,0.11994615671026987
T018987,C12154,2026-01-14 11:27:32.227496,4501.68,payment,Debit Card,failed,authentication_failed,37,4.16,16,4,42243.35,not_applicable,0.0,53,0,True,4501.68,0.6014005019059765,60.14005019059765,ALTERNATIVE_PAYMENT,True,4501.68,0.6713304768106776
T034125,C10209,2026-01-14 14:59:32.227496,1450.09,payment,Wallet,failed,network_error,44,2.23,10,2,25871.78,not_applicable,0.0,6,1,True,1450.09,0.672426825452265,67.2426825452265,RETRY,True,1450.09,0.6551841429070384
T045469,C13996,2026-01-14 15:09:32.227496,1742.85,subscription,UPI,abandoned,checkout_abandoned,49,1.65,8,3,30545.42,active,0.0,55,0,True,1742.85,0.38699535400164864,38.69953540016486,ESCALATE,False,0.0,0.23219721240098917
T046124,C15946,2026-01-14 17:17:32.227496,1645.65,payment,Debit Card,abandoned,checkout_abandoned,20,3.54,8,0,26992.8,not_applicable,0.0,7,0,True,1645.65,0.5807525222594332,58.075252225943316,ESCALATE,False,0.0,0.3484515133556599
T027230,C15174,2026-01-14 17:41:32.227496,1557.95,payment,Wallet,abandoned,checkout_abandoned,29,3.79,10,1,32286.49,not_applicable,0.0,24,0,True,1557.95,0.609763795692343,60.9763795692343,REMINDER,True,1557.95,0.6182992263384914
T000545,C12574,2026-01-14 19:44:32.227496,748.64,payment,Credit Card,failed,limit_exceeded,60,3.83,12,0,45433.56,not_applicable,0.0,55,3,True,748.64,0.5533204521974959,55.332045219749595,ESCALATE,False,0.0,0.18199227131849754
T035893,C18306,2026-01-14 21:02:32.227496,2639.44,checkout,Credit Card,abandoned,checkout_abandoned,39,2.35,7,2,22953.65,not_applicable,3518.12,29,1,True,2639.44,0.41036624227962515,41.03662422796251,ESCALATE,True,2639.44,0.1962197453677751
T021799,C16416,2026-01-14 21:11:32.227496,3095.9,payment,Wallet,failed,bank_declined,45,4.57,13,0,37837.28,not_applicable,0.0,5,0,True,3095.9,0.8033627594620019,80.33627594620019,ALTERNATIVE_PAYMENT,True,3095.9,0.8631946214889017
T017341,C14092,2026-01-14 21:53:32.227496,3255.38,payment,Net Banking,failed,bank_declined,57,0.97,7,1,6754.11,not_applicable,0.0,45,0,True,3255.38,0.3659989391609963,36.59989391609963,RETRY,False,0.0,0.32939904524489666
T040096,C14968,2026-01-14 22:20:32.227496,882.45,payment,Credit Card,abandoned,checkout_abandoned,33,4.42,13,3,45854.28,not_applicable,0.0,50,0,True,882.45,0.6214735485800077,62.14735485800077,REMINDER,True,882.45,0.6282525162930065
T001650,C17114,2026-01-14 23:12:32.227496,795.44,payment,Debit Card,abandoned,checkout_abandoned,33,0.1,2,1,7043.77,not_applicable,0.0,60,3,True,795.44,0.16839799516387216,16.839799516387217,ESCALATE,False,0.0,0.0
T023858,C10258,2026-01-14 23:41:32.227496,718.78,subscription,Debit Card,failed,bank_declined,56,4.82,15,0,29705.34,renewal_failed,0.0,71,2,True,718.78,0.7020394062672513,70.20394062672513,ALTERNATIVE_PAYMENT,True,718.78,0.6669374359538887
T022808,C16004,2026-01-15 00:26:32.227496,9738.69,payment,Credit Card,abandoned,checkout_abandoned,34,3.62,19,2,46803.72,not_applicable,0.0,31,0,True,9738.69,0.766062967010425,76.6062967010425,REMINDER,False,0.0,0.7511535219588612
T001562,C19223,2026-01-15 02:12:32.227496,903.13,payment,UPI,failed,bank_declined,24,0.19,1,0,2281.89,not_applicable,0.0,18,1,False,903.13,0.311482696440677,31.1482696440677,DO_NOT_CONTACT,False,0.0,0.0
T024206,C11121,2026-01-15 04:04:32.227496,686.16,payment,Debit Card,failed,network_error,41,3.05,9,3,31180.55,not_applicable,0.0,25,2,True,686.16,0.5898815470514878,58.98815470514877,ALTERNATIVE_PAYMENT,True,686.16,0.4603874696989134
T014055,C12997,2026-01-15 04:35:32.227496,1310.81,subscription,UPI,failed,network_error,51,4.96,10,1,25936.02,renewal_failed,0.0,7,0,True,1310.81,0.7663424621074103,76.63424621074103,RETRY,True,1310.81,0.7897082158966693
T000641,C18912,2026-01-15 05:32:32.227496,675.6,payment,Credit Card,failed,authentication_failed,47,1.35,4,2,4532.54,not_applicable,0.0,30,0,True,675.6,0.2944543539969375,29.445435399693746,ESCALATE,False,0.0,0.17667261239816248
T014301,C15438,2026-01-15 06:07:32.227496,505.27,payment,UPI,failed,bank_declined,54,4.22,19,0,40019.51,not_applicable,0.0,25,1,True,505.27,0.8635744821851206,86.35744821851206,ALTERNATIVE_PAYMENT,True,505.27,0.8703957580758644
T000701,C12179,2026-01-15 06:19:32.227496,1872.9,payment,Net Banking,failed,network_error,37,2.8,8,0,28656.21,not_applicable,0.0,7,0,True,1872.9,0.6807022303502839,68.07022303502839,RETRY,True,1872.9,0.7126320073152554
T035993,C13443,2026-01-15 06:26:32.227496,1213.87,payment,Net Banking,failed,card_expired,18,4.04,16,1,23238.09,not_applicable,0.0,43,1,True,1213.87,0.5673284807893112,56.73284807893112,ALTERNATIVE_PAYMENT,True,1213.87,0.5889620567498456
T041076,C10408,2026-01-15 06:58:32.227496,402.54,payment,Debit Card,abandoned,checkout_abandoned,56,3.78,16,3,11563.16,not_applicable,0.0,48,1,True,402.54,0.6024489593198099,60.24489593198099,REMINDER,False,0.0,0.5620816154218383
T048610,C10968,2026-01-15 08:32:32.227496,693.44,payment,Net Banking,failed,insufficient_funds,28,2.93,11,1,10745.5,not_applicable,0.0,71,0,True,693.44,0.3254332113549608,32.54332113549608,ESCALATE,False,0.0,0.19525992681297646
T031896,C18790,2026-01-15 09:14:32.227496,2410.57,payment,Debit Card,failed,limit_exceeded,38,1.78,7,0,20553.6,not_applicable,0.0,46,1,False,2410.57,0.3099116340315048,30.99116340315048,DO_NOT_CONTACT,False,0.0,0.0
T009710,C16300,2026-01-15 09:19:32.227496,1472.24,payment,Credit Card,failed,authentication_failed,24,1.45,6,1,4905.54,not_applicable,0.0,8,0,True,1472.24,0.43600187095989745,43.600187095989746,ALTERNATIVE_PAYMENT,True,1472.24,0.5142017774119025
T024188,C10033,2026-01-15 10:00:32.227496,1242.19,payment,Debit Card,failed,limit_exceeded,42,0.25,0,2,500.0,not_applicable,0.0,41,0,True,1242.19,0.11121200939516733,11.121200939516733,ESCALATE,False,0.0,0.0667272056371004
T024964,C12125,2026-01-15 10:19:32.227496,2141.96,payment,Credit Card,abandoned,checkout_abandoned,27,0.42,3,5,11946.2,not_applicable,0.0,31,0,True,2141.96,0.18948860686807154,18.948860686807155,ESCALATE,False,0.0,0.11369316412084292
T044290,C14353,2026-01-15 11:12:32.227496,5850.81,payment,Wallet,failed,network_error,23,4.16,14,4,10923.99,not_applicable,0.0,72,2,False,5850.81,0.6598813127107533,65.98813127107533,DO_NOT_CONTACT,False,0.0,0.0
T013221,C17010,2026-01-15 11:20:32.227496,392.97,payment,Wallet,failed,authentication_failed,47,1.57,8,5,28680.81,not_applicable,0.0,12,3,True,392.97,0.3640246709406023,36.40246709406023,ESCALATE,False,0.0,0.06841480256436136
T019113,C14185,2026-01-15 11:25:32.227496,797.32,subscription,Credit Card,abandoned,checkout_abandoned,34,3.75,8,1,17117.95,active,0.0,68,0,True,797.32,0.5249091636669332,52.49091636669332,ESCALATE,True,797.32,0.3149454982001599
T046507,C16003,2026-01-15 12:11:32.227496,458.47,subscription,Debit Card,abandoned,checkout_abandoned,27,4.51,17,2,34841.34,cancelled,0.0,38,0,True,458.47,0.7570217261696895,75.70217261696895,REMINDER,True,458.47,0.7434684672442361
T007376,C13855,2026-01-15 14:10:32.227496,997.81,payment,Debit Card,failed,network_error,20,3.14,14,1,46189.21,not_applicable,0.0,57,0,True,997.81,0.7289894206160686,72.89894206160686,RETRY,False,0.0,0.7560904785544618
T035326,C11963,2026-01-15 14:12:32.227496,6416.42,payment,Debit Card,abandoned,checkout_abandoned,24,2.79,13,1,36673.27,not_applicable,0.0,62,1,True,6416.42,0.5247079817392165,52.47079817392165,ESCALATE,False,0.0,0.2648247890435299
T033820,C18448,2026-01-15 15:30:32.227496,3957.21,payment,UPI,failed,limit_exceeded,35,1.58,7,1,8193.68,not_applicable,0.0,41,1,True,3957.21,0.3058052616321158,30.58052616321158,ALTERNATIVE_PAYMENT,False,0.0,0.34051499855051
T024953,C10892,2026-01-15 16:27:32.227496,1193.9,payment,Debit Card,failed,bank_declined,44,4.57,30,2,45929.66,not_applicable,0.0,23,3,True,1193.9,0.9443253334936633,94.43253334936634,ESCALATE,True,1193.9,0.416595200096198
T027967,C19433,2026-01-15 16:50:32.227496,1359.87,checkout,Wallet,failed,card_expired,22,1.4,7,2,23971.5,not_applicable,1780.68,41,2,True,1359.87,0.2267164690193017,22.67164690193017,ESCALATE,False,0.0,0.036029881411581005
T008514,C10679,2026-01-15 17:23:32.227496,1377.8,subscription,Net Banking,failed,bank_declined,37,3.23,10,0,25130.59,renewal_failed,0.0,56,3,False,1377.8,0.5622691755194682,56.22691755194682,DO_NOT_CONTACT,False,0.0,0.0
T045304,C15537,2026-01-15 17:58:32.227496,2400.53,payment,Net Banking,failed,card_expired,42,1.73,8,2,21371.99,not_applicable,0.0,22,3,True,2400.53,0.25826048967920934,25.826048967920933,ESCALATE,False,0.0,0.004956293807525575
T040721,C12391,2026-01-15 17:59:32.227496,2422.66,payment,Wallet,failed,limit_exceeded,19,4.61,19,2,68721.94,not_applicable,0.0,28,0,False,2422.66,0.7798285534983098,77.98285534983098,DO_NOT_CONTACT,False,0.0,0.0
T025738,C14550,2026-01-15 18:23:32.227496,1914.77,payment,Debit Card,failed,bank_declined,41,1.74,5,1,15904.52,not_applicable,0.0,8,0,True,1914.77,0.4319741115093367,43.19741115093367,RETRY,False,0.0,0.388776700358403
T021534,C12037,2026-01-15 21:26:32.227496,3243.76,payment,Net Banking,failed,bank_declined,31,4.03,13,0,12510.2,not_applicable,0.0,4,0,True,3243.76,0.7730377564397403,77.30377564397402,ALTERNATIVE_PAYMENT,True,3243.76,0.8343858686177532
T026452,C17417,2026-01-15 21:29:32.227496,1235.05,checkout,Debit Card,failed,insufficient_funds,33,1.03,5,0,16136.02,not_applicable,1354.35,21,1,True,1235.05,0.22478032282262547,22.478032282262546,ESCALATE,False,0.0,0.08486819369357528
T007973,C19237,2026-01-15 23:26:32.227496,4793.37,payment,Net Banking,failed,insufficient_funds,55,0.69,5,0,17010.88,not_applicable,0.0,55,2,True,4793.37,0.1593404183572564,15.93404183572564,ESCALATE,False,0.0,0.0
T011200,C18631,2026-01-15 23:42:32.227496,1533.18,subscription,Credit Card,abandoned,checkout_abandoned,37,3.2,11,5,12813.86,active,0.0,50,0,True,1533.18,0.5009427510627588,50.09427510627587,ESCALATE,False,0.0,0.3005656506376552
T012028,C17097,2026-01-16 01:28:32.227496,592.42,payment,Net Banking,abandoned,checkout_abandoned,18,1.89,10,0,7592.92,not_applicable,0.0,71,0,True,592.42,0.43329215392256754,43.329215392256756,ESCALATE,True,592.42,0.2599752923535405
T035411,C19236,2026-01-16 02:05:32.227496,2825.31,payment,Net Banking,failed,insufficient_funds,26,0.67,3,4,8955.83,not_applicable,0.0,40,0,True,2825.31,0.10747196733983636,10.747196733983635,ESCALATE,False,0.0,0.06448318040390182
T039375,C19514,2026-01-16 02:42:32.227496,269.09,checkout,Debit Card,failed,insufficient_funds,59,1.61,6,0,19235.18,not_applicable,319.11,24,1,False,269.09,0.24908824047008762,24.908824047008764,DO_NOT_CONTACT,False,0.0,0.0
T025815,C11440,2026-01-16 04:44:32.227496,491.25,checkout,Wallet,failed,bank_declined,53,4.59,15,4,51900.28,not_applicable,694.58,60,2,True,491.25,0.6765053513362497,67.65053513362497,ALTERNATIVE_PAYMENT,True,491.25,0.6426800837694372
T021893,C12238,2026-01-16 06:35:32.227496,6824.56,checkout,Debit Card,failed,insufficient_funds,32,0.34,4,0,4187.13,not_applicable,7313.41,16,0,True,6824.56,0.16595759895241333,16.595759895241333,ESCALATE,False,0.0,0.09957455937144799
T001453,C17741,2026-01-16 08:10:32.227496,840.06,subscription,UPI,failed,card_expired,21,4.74,25,1,25021.23,renewal_failed,0.0,11,2,True,840.06,0.8420433878453251,84.20433878453251,ALTERNATIVE_PAYMENT,True,840.06,0.7999412184530588
T035184,C14229,2026-01-16 08:27:32.227496,3477.3,payment,Credit Card,failed,limit_exceeded,39,0.4,5,0,18974.38,not_applicable,0.0,56,2,True,3477.3,0.23182607413421386,23.182607413421387,ESCALATE,False,0.0,0.0390956444805283
T012747,C12275,2026-01-16 10:19:32.227496,1235.19,payment,Debit Card,failed,card_expired,60,2.54,6,0,14851.6,not_applicable,0.0,1,0,True,1235.19,0.30307370098541087,30.307370098541085,ALTERNATIVE_PAYMENT,True,1235.19,0.38792001593614034
T002972,C17663,2026-01-16 11:50:32.227496,1727.89,subscription,Net Banking,failed,card_expired,39,3.95,15,1,55238.15,renewal_failed,0.0,69,0,True,1727.89,0.45786982604318355,45.786982604318354,ALTERNATIVE_PAYMENT,True,1727.89,0.5349763347410244
T018420,C15275,2026-01-16 15:18:32.227496,1184.55,checkout,Debit Card,abandoned,checkout_abandoned,56,3.78,13,1,27046.89,not_applicable,1515.63,64,0,True,1184.55,0.5479805053520522,54.79805053520522,ESCALATE,True,1184.55,0.3287883032112313
T007079,C17648,2026-01-16 19:03:32.227496,723.55,payment,UPI,failed,network_error,58,1.45,5,0,7572.69,not_applicable,0.0,67,0,True,723.55,0.4099143896528765,40.99143896528765,ALTERNATIVE_PAYMENT,True,723.55,0.3894186701702327
T035416,C17650,2026-01-16 19:28:32.227496,246.46,payment,UPI,failed,limit_exceeded,43,2.88,16,0,42856.29,not_applicable,0.0,1,0,True,246.46,0.7275799464375805,72.75799464375805,ALTERNATIVE_PAYMENT,True,246.46,0.7912009491157014
T041180,C14260,2026-01-16 19:50:32.227496,2632.77,subscription,Net Banking,abandoned,checkout_abandoned,20,3.53,21,0,47433.65,cancelled,0.0,40,0,True,2632.77,0.845829869549531,84.5829869549531,REMINDER,True,2632.77,0.8189553891171013
T032367,C13882,2026-01-16 20:26:32.227496,559.43,payment,Wallet,failed,network_error,21,4.14,13,2,42491.1,not_applicable,0.0,55,0,False,559.43,0.7468235886913314,74.68235886913314,DO_NOT_CONTACT,False,0.0,0.0
T000486,C18028,2026-01-16 20:48:32.227496,4270.12,payment,Credit Card,failed,insufficient_funds,34,3.15,14,1,13398.14,not_applicable,0.0,44,1,True,4270.12,0.4849628861786974,48.496288617869745,ESCALATE,False,0.0,0.24097773170721848
T041454,C19409,2026-01-16 21:13:32.227496,1850.39,checkout,Credit Card,failed,bank_declined,25,2.68,9,1,23667.27,not_applicable,2400.82,6,1,True,1850.39,0.64159795377843,64.159795377843,ALTERNATIVE_PAYMENT,True,1850.39,0.6595180560895084
T036523,C17325,2026-01-16 22:29:32.227496,3622.88,payment,Net Banking,abandoned,checkout_abandoned,47,4.33,15,1,40963.85,not_applicable,0.0,55,0,False,3622.88,0.6622467442366519,66.22467442366519,DO_NOT_CONTACT,False,0.0,0.0
T011788,C18507,2026-01-17 00:37:32.227496,1526.99,subscription,Net Banking,failed,limit_exceeded,59,1.43,6,0,4387.82,renewal_failed,0.0,64,0,True,1526.99,0.22193282368620965,22.193282368620963,ESCALATE,True,1526.99,0.13315969421172577
T013552,C19375,2026-01-17 01:26:32.227496,3114.13,checkout,Net Banking,abandoned,checkout_abandoned,36,4.06,11,0,8177.82,not_applicable,3681.22,59,0,True,3114.13,0.5482204307962749,54.82204307962749,ESCALATE,True,3114.13,0.3289322584777649
T020755,C13005,2026-01-17 01:40:32.227496,3024.51,payment,Credit Card,abandoned,checkout_abandoned,23,2.6,8,1,23986.05,not_applicable,0.0,34,1,True,3024.51,0.48710795802621537,48.71079580262154,ESCALATE,False,0.0,0.24226477481572922
